Number of all nodes =  379659 
nodes in x-z-plane =  13324 
nodes in y-z-plane =  13324 
nodes in x-y-plane ~  4000 
ma_x0          50 
ma_y0          80 

Nodes along z-axis =  303 
No.           coord. value
 1             0             2,955724 
-0.7          303.45        0.0           -3.57364E-3   -0.64489      1.13142       0.51581
-0.65         303.677       0.0           -3.57454E-3   -0.72986      0.97563       0.41218
-0.6          303.922       3.78301E-5    -3.57553E-3   -0.97446      0.75828       0.28776
-0.55         304.189       2.57715E-4    -3.57655E-3   -1.16563      0.58533       0.18315
-0.5          304.482       1.30898E-3    -3.57758E-3   -1.20629      0.44199       0.13415
-0.45         304.806       5.68585E-3    -3.57858E-3   -1.34018      0.24215       1.33083E-2
-0.4          305.167       2.11296E-2    -3.57958E-3   -1.56718      5.3169E-3     -0.15417
-0.35         305.572       6.72037E-2    -3.58052E-3   -1.69428      -0.27384      -0.34313
-0.3          306.029       0.18301       -3.58139E-3   -1.99194      -0.71143      -0.6693
-0.25         306.536       0.42686       -3.58218E-3   -2.36103      -1.26291      -1.10419
-0.2          307.079       0.85307       -3.58285E-3   -2.66661      -1.80959      -1.54081
-0.15         307.619       1.46122       -3.58335E-3   -2.92016      -2.36573      -2.00327
-0.1          308.093       2.14575       -3.58369E-3   -3.16909      -2.89032      -2.44222
-5.E-2        308.423       2.70186       -3.58385E-3   -3.37246      -3.25539      -2.77393
-2.22045E-16  308.541       2.91754       -3.58382E-3   -3.34668      -3.34933      -2.85077
5.E-2         308.422       2.70186       -3.58361E-3   -3.28347      -3.23347      -2.74233
0.1           308.092       2.14575       -3.58317E-3   -3.15435      -2.89121      -2.4331
0.15          307.617       1.46122       -3.58252E-3   -2.88117      -2.34526      -1.98985
0.2           307.076       0.85307       -3.58176E-3   -2.57821      -1.78838      -1.4931
0.25          306.532       0.42686       -3.58082E-3   -2.36218      -1.31171      -1.08592
0.3           306.025       0.18301       -3.57976E-3   -2.08265      -0.80562      -0.68678
0.35          305.568       6.72037E-2    -3.57859E-3   -1.76308      -0.34162      -0.3318
0.4           305.162       2.11296E-2    -3.57736E-3   -1.57286      -7.16724E-2   -0.11748
0.45          304.801       5.68585E-3    -3.57608E-3   -1.3107       0.22809       9.39792E-2
0.5           304.477       1.30898E-3    -3.57481E-3   -1.1022       0.48781       0.25381
0.55          304.184       2.57715E-4    -3.57353E-3   -1.0533       0.61453       0.31678
0.6           303.917       3.78301E-5    -3.57232E-3   -0.8899       0.79387       0.43358
0.65          303.671       0.0           -3.57111E-3   -0.74414      0.96552       0.53037
0.7           303.444       0.0           -3.56993E-3   -0.58596      1.10433       0.62107
0.75          303.233       0.0           -3.56878E-3   -0.33464      1.27976       0.7338
0.8           303.035       0.0           -3.56775E-3   -3.25642E-2   1.45566       0.86927
0.85          302.85        0.0           -3.56676E-3   -7.92277E-2   1.42053       0.84317
0.9           302.675       0.0           -3.566E-3     -5.84939E-2   1.63926       0.91715
0.95          302.51        0.0           -3.56535E-3   0.20705       1.88688       1.03896
1.            302.353       0.0           -3.56492E-3   0.24868       2.06316       1.15636
1.            302.353       0.0           -3.56492E-3   0.37059       1.87282       1.19298
1.            302.353       0.0           -3.56492E-3   0.58101       2.28081       1.39791
1.00005       302.353       0.0           -3.56492E-3   2.4813        2.83718       2.11226

 7            z =  0,5193076               44           x-z-plane
x =           Temp          Pump Light    z-disp        Sxx           Syy           Szz
-0.99995      302.355       0.0           -3.54542E-3   0.29298       2.00523       0.96422
-0.95         302.511       0.0           -3.54552E-3   0.18456       1.96892       0.89482
-0.9          302.676       0.0           -3.5458E-3    -0.14155      1.69078       0.70154
-0.85         302.85        0.0           -3.54621E-3   -0.28882      1.44275       0.56581
-0.8          303.036       0.0           -3.54679E-3   -0.35985      1.3611        0.53077
-0.75         303.233       0.0           -3.54738E-3   -0.69751      1.13663       0.37681
-0.7          303.444       0.0           -3.54806E-3   -0.77807      0.97185       0.26904
-0.65         303.671       0.0           -3.5488E-3    -0.88427      0.85566       0.19617
-0.6          303.916       3.77735E-5    -3.54958E-3   -1.12881      0.60384       3.03938E-2
-0.55         304.183       2.5733E-4     -3.5504E-3    -1.36649      0.41824       -0.12046
-0.5          304.475       1.30702E-3    -3.55119E-3   -1.45399      0.24092       -0.23229
-0.45         304.799       5.67734E-3    -3.55198E-3   -1.62334      1.25667E-2    -0.41088
-0.4          305.159       2.1098E-2     -3.55275E-3   -1.80962      -0.21142      -0.61318
-0.35         305.565       6.71031E-2    -3.55347E-3   -1.94209      -0.48748      -0.8536
-0.3          306.02        0.18273       -3.55411E-3   -2.29075      -0.96436      -1.24948
-0.25         306.527       0.42622       -3.55468E-3   -2.67059      -1.54376      -1.72962
-0.2          307.069       0.8518        -3.55514E-3   -2.96726      -2.06924      -2.21833
-0.15         307.609       1.45903       -3.55549E-3   -3.21176      -2.6378       -2.72592
-0.1          308.083       2.14254       -3.55571E-3   -3.47525      -3.1647       -3.19986
-5.E-2        308.412       2.69781       -3.55579E-3   -3.63953      -3.50855      -3.53314
-2.22045E-16  308.53        2.91318       -3.55574E-3   -3.6331       -3.64165      -3.6321
5.E-2         308.411       2.69781       -3.55555E-3   -3.57694      -3.52304      -3.50609
0.1           308.082       2.14254       -3.55518E-3   -3.43045      -3.1526       -3.17734
0.15          307.608       1.45903       -3.55465E-3   -3.18653      -2.62878      -2.69367
0.2           307.067       0.8518        -3.55403E-3   -2.88445      -2.06886      -2.1711
0.25          306.524       0.42622       -3.55329E-3   -2.66092      -1.56591      -1.7021
0.3           306.018       0.18273       -3.55241E-3   -2.37515      -1.05345      -1.24414
0.35          305.561       6.71031E-2    -3.55146E-3   -2.04735      -0.60522      -0.85178
0.4           305.156       2.1098E-2     -3.55045E-3   -1.81221      -0.27053      -0.56346
0.45          304.795       5.67734E-3    -3.54939E-3   -1.52833      5.12979E-2    -0.29447
0.5           304.472       1.30702E-3    -3.54834E-3   -1.34117      0.2698        -0.11365
0.55          304.179       2.5733E-4     -3.54727E-3   -1.2623       0.42654       9.79969E-4
0.6           303.912       3.77735E-5    -3.54625E-3   -1.11527      0.61928       0.13932
0.65          303.666       0.0           -3.54522E-3   -0.92843      0.80654       0.28074
0.7           303.439       0.0           -3.54422E-3   -0.73906      0.98327       0.40637
0.75          303.228       0.0           -3.54324E-3   -0.47512      1.14739       0.55298
0.8           303.031       0.0           -3.54238E-3   -0.21895      1.34127       0.69732
0.85          302.846       0.0           -3.54156E-3   -0.20771      1.37838       0.69769
0.9           302.671       0.0           -3.54097E-3   -0.10014      1.56729       0.79059
0.95          302.506       0.0           -3.54046E-3   0.23577       1.8627        0.98811
1.            302.35        0.0           -3.54009E-3   0.26843       2.23283       1.25364
1.            302.35        0.0           -3.54009E-3   0.50286       2.03615       1.19717
1.            302.35        0.0           -3.54009E-3   0.49581       2.12785       1.27221
1.00005       302.35        0.0           -3.54009E-3   1.64944       2.65286       1.80074

 8            z =  0,6191745               44           x-z-plane
x =           Temp          Pump Light    z-disp        Sxx           Syy           Szz
-0.99995      302.349       0.0           -3.52074E-3   0.27573       1.92381       0.99717
-0.95         302.505       0.0           -3.52076E-3   9.63089E-2    1.89333       0.90164
-0.9          302.67        0.0           -3.52093E-3   -0.19773      1.59693       0.67813
-0.85         302.844       0.0           -3.52123E-3   -0.34148      1.35881       0.55486
-0.8          303.029       0.0           -3.52163E-3   -0.41063      1.29897       0.52201
-0.75         303.226       0.0           -3.52208E-3   -0.75181      1.0482        0.31106
-0.7          303.437       0.0           -3.52262E-3   -0.88618      0.90106       0.20316
-0.65         303.664       0.0           -3.52318E-3   -1.00703      0.72891       7.80403E-2
-0.6          303.909       3.7717E-5     -3.5238E-3    -1.2657       0.48475       -0.11399
-0.55         304.176       2.56944E-4    -3.52443E-3   -1.49839      0.30867       -0.27895
-0.5          304.468       1.30507E-3    -3.52505E-3   -1.60151      0.1193        -0.44001
-0.45         304.791       5.66884E-3    -3.52565E-3   -1.75637      -0.11588      -0.63741
-0.4          305.151       2.10664E-2    -3.52623E-3   -1.95222      -0.34592      -0.87891
-0.35         305.556       6.70026E-2    -3.52676E-3   -2.13416      -0.65923      -1.17074
-0.3          306.011       0.18246       -3.52723E-3   -2.47556      -1.12024      -1.60379
-0.25         306.517       0.42558       -3.52763E-3   -2.83553      -1.68319      -2.11756
-0.2          307.059       0.85052       -3.52796E-3   -3.12564      -2.23613      -2.63858
-0.15         307.598       1.45685       -3.52817E-3   -3.39664      -2.81998      -3.17813
-0.1          308.071       2.13933       -3.52829E-3   -3.6198       -3.3291       -3.67358
-5.E-2        308.4         2.69377       -3.52833E-3   -3.77378      -3.67557      -4.01184
-2.22045E-16  308.518       2.90882       -3.52825E-3   -3.78256      -3.81435      -4.12206
5.E-2         308.399       2.69377       -3.52807E-3   -3.72088      -3.67861      -3.99495
0.1           308.07        2.13933       -3.52775E-3   -3.60061      -3.3215       -3.65749
0.15          307.597       1.45685       -3.52731E-3   -3.34878      -2.79402      -3.15455
0.2           307.057       0.85052       -3.52682E-3   -3.04815      -2.22257      -2.59153
0.25          306.515       0.42558       -3.5262E-3    -2.83173      -1.72719      -2.08791
0.3           306.009       0.18246       -3.52548E-3   -2.5421       -1.22794      -1.61666
0.35          305.554       6.70026E-2    -3.5247E-3    -2.18875      -0.72819      -1.16483
0.4           305.149       2.10664E-2    -3.52386E-3   -1.9423       -0.38272      -0.83838
0.45          304.788       5.66884E-3    -3.52298E-3   -1.70086      -0.11888      -0.57307
0.5           304.465       1.30507E-3    -3.52211E-3   -1.4919       0.12974       -0.34578
0.55          304.173       2.56944E-4    -3.52122E-3   -1.39938      0.32621       -0.18868
0.6           303.906       3.7717E-5     -3.52037E-3   -1.2219       0.51675       -2.26134E-2
0.65          303.661       0.0           -3.5195E-3    -1.03026      0.71467       0.13689
0.7           303.434       0.0           -3.51866E-3   -0.85721      0.86938       0.26192
0.75          303.223       0.0           -3.51783E-3   -0.63052      1.05068       0.40416
0.8           303.026       0.0           -3.51712E-3   -0.37946      1.22696       0.52647
0.85          302.841       0.0           -3.51646E-3   -0.30616      1.26039       0.5739
0.9           302.666       0.0           -3.51597E-3   -0.22669      1.49048       0.69958
0.95          302.501       0.0           -3.51555E-3   4.96455E-2    1.77243       0.94762
